340168,another pole that proves your followers are overwhelmingly lefties like you,1,random,
255962,zionazi barbarian terrorists at work again will you be brave and report on these crime…,1,random,
263165,yep lib shitholes all trash societies weird thinking face,1,random,
85670,april you ignorant hillbilly turd ball congratulations you just won the putin award for dumbest in america you have to go to russia to collect itflag: Ukraineflag: Ukraineflag: Ukraineflag: Ukraineflag: Ukraineflag: Ukraineflag: Ukraine,1,random,
973532,that ’ s just dumb inbred rednecks having some fun texas they also like to drive on beaches,1,random,
75430,white people are trash sometimes jail all of those ppl filmed,1,random,
758076,the gay haters are also child porn enthusiasts,1,random,
518190,paul desperate cock calleja fat coward fuck needs to fuck his fat pussy at home and stop assaulting other women calleja uses fear and intimidation because hes a fucken coward,1,random,
652345,scared leftie you lefties are so fragile you can ’ t handle free speech you all are a bunch of wuss ’ s truly you are,1,random,
128732,you took a pic of you and your hog wife and replaced the heads lmao libtard still believes story that the lying liberal media themselves had to backtrack saying it was a lie,1,random,
799994,bunch of masked goobers enjoy your miserable lives together,1,random,
631229,put clarence thomas and his bitch wife where they belong a landfill,1,random,
40667,get rid of these life long losers your time to shine is over you and your ugly cheating wife,1,random,
437891,oh for fs you are such an idiot now mickey mouse is bad such a f ’ n hypocrite fuckn joke you are just fuckn rediculous,1,random,
638933,hillbilly spawn is hands down the best name for mtg ever,1,random,
986802,why would i waste time explaining anything to a broken brained conservative go watch fox or whatever propaganda platform you use and get your instructions downloaded,1,random,
209236,you need to stop listening to your local inbred evangelical pastor f redneck who wouldn ’ t know the word of god from eroticpornographic text as is the case in ezekiel onwards beaming face with smiling eyes amp listen to your instincts which brings us to the other erroneous claim you made on here,1,random,
67467,where are you brain dead retards at with this story still shuffling through it deciding whether it fits your agenda or not,1,random,
423445,listen to this dumb faggot from lekki garden,1,random,
73743,faggot neighbours witch hunt,1,random,
589412,fuck off boomer,1,random,
962853,don ’ t be like linda don ’ t be a moron your entire life,1,random,
196261,pay your own shit asshole,1,random,
293274,smh people are dumb af,1,random,
59282,“ are you black or negro ” wtf when are you going to get the balls to fire this loser your house is getting awful dirty don ’ t you think it ’ s time to clean house clean house or go bankrupt is what i see in your future,1,random,
474412,now do the libtard riots of,1,random,
72278,and yet was tossed out for a stupid prank involving an orange baby bitch owes her publicapology cnnsucks sayonara sucker andy cohen gives de blasio a new years sendoff via,1,random,
84107,cnn trash can network this is the atmosphere cnn creates that attracts all of the p£dos to its doorstep for employment,1,random,
117729,hey and what the actual hell this is an absolute abomination and that woman is a piece of trash,1,random,
319793,oh c ’ mon now no need to be a cunt about it,1,random,
64478,your name says it all its quite clear that your moms a hoe,1,random,
840166,everyone associated with your network is lowlife trash,1,random,
1689,trump hillbilly supporter…,1,random,
1052342,it ’ s anderson coopers cocksucking nee years eve on cnn bunch of drunk gay dudes frolicking with each other nice job cnnye,1,random,
748733,i ’ d rather cut my dick off than watch this trash,1,random,
331926,imagine being such a pussy that a headline makes you scared like you even bat an eye at the disgusting things conservative media says about immigrants and the lgbtq community but yeah we ’ re the snowflakes,1,random,
697487,that ’ s funny a libtard using a tin foil hat you know that makes you an idiot,1,random,
644650,yep cnn are lefties alright,1,random,
334926,theyre retarded,1,random,
307980,right so crackers who keep guns to defend themselves and their families from your kids you fail to raise do it because their junk is small wow how impressive how about you just raise your damn kids so they don ’ t get shot looting i guess that level of thought is beyond you,1,random,
322958,like you dirty fucks arent going to fortify it anyways,1,random,
1010385,it ' s always the niggers that rob walmart and target,1,random,
755895,that dude is a little bitch,1,random,
559849,boo hoo you detached deluded brain rotted nut bag,1,random,
609445,lmao sick stereotypical zero effort attempt at a comeback why don ’ t you crawl your pathetic ass tf off twitter and get your weight up then shave that trash ass facial hair cause nothin is gunna hide that soft ass jawline but yeah houses and retired at is lit lmao,1,random,
465161,can you imagine prepping this poor son of a bitch for conversation it ’ s like having a toddler in a suit,1,random,
589318,get these fags in jail asap,1,random,
809183,love it when illegal goat loving muzzies bomb inocent families,1,random,
62338,muslims and jews should burn in hell,1,random,
988586,all christians are terrorists,1,random,
1030600,you got ta stop mayoguzzling youll never be white no matter how much water you carry for whities,1,random,
174376,hello and and here is racist joe biden saying nigger multiple times when are you going to cancel him racist racistinchief blacklivesmatter,1,random,
120178,yeah thanks for confirming how many moronic “ poorly educated ” sheep who believe a rd rate actor turned radio host amp draft dodging pussy grabbing cult leader how embarrassingclown faceface with tears of joyface with tears of joyface with tears of joy,1,random,
512480,fuck da noise joe rogan ya nigga,1,random,
396509,go eat some fried chicken and watermellon you black nigger monkeys,1,random,
141234,gays are a cancer to society ,1,random,
48177,somebody take this fool out already acting like a lil hitler bitch take his ass out before he kills ppl for no reason besides being a pos,1,random,
28023,asians are some dirty sneaky mfers that should choke on rice,1,low confidence,0.81033051
558738,as for nukes hes a psychopath not suicidal he knows about mad he knows we got better targeting keep barking little doggy the world aint afraid of your bitch ass anymore,1,low confidence,0.764542238
